UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,ano,Unidade da Federação,Tipo,dado,escala
13,4063614,46,0.0,0.0,0.0,2017,Amazonas,Estado,srag,incidência
13,4063614,47,0.0,0.0044063396614306685,0.01309900582461032,2017,Amazonas,Estado,srag,incidência
13,4063614,48,0.0,0.00418781563863746,0.012446723728518405,2017,Amazonas,Estado,srag,incidência
13,4063614,49,0.0,0.0041222150745408035,0.012250963966241812,2017,Amazonas,Estado,srag,incidência
13,4063614,50,0.0,0.0041222150745408035,0.012250963966241812,2017,Amazonas,Estado,srag,incidência
13,4063614,51,0.0,0.0045717086963184,0.01359280815255004,2017,Amazonas,Estado,srag,incidência
13,4063614,52,0.0,0.008921207063748549,0.020096596873746098,2017,Amazonas,Estado,srag,incidência
14,522636,1,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,2,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,3,0.0,0.03798080334527043,0.11665704182528967,2017,Roraima,Estado,srag,incidência
14,522636,4,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,5,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,6,0.0,0.03798080334527043,0.11665704182528967,2017,Roraima,Estado,srag,incidência
14,522636,7,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,8,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,9,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,10,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,11,0.0,0.07674976063094219,0.17668986378706442,2017,Roraima,Estado,srag,incidência
14,522636,12,0.0,0.10918121836821726,0.2652080435054145,2017,Roraima,Estado,srag,incidência
14,522636,13,0.0,0.06892475909907159,0.21809870574814536,2017,Roraima,Estado,srag,incidência
14,522636,14,0.0,0.06892475909907159,0.21809870574814536,2017,Roraima,Estado,srag,incidência
14,522636,15,0.02221473870397217,0.11631998669813035,0.21908857847391872,2017,Roraima,Estado,srag,incidência
14,522636,16,0.0,0.0,0.0,2017,Roraima,Estado,srag,incidência
14,522636,17,0.0,0.03617891442734944,0.1109290038811428,2017,Roraima,Estado,srag,incidência
